customerID,Contract,InternetService,tenure,MonthlyCharges,PaymentMethod,Churn_Proba,Risque,Action_marketing
7957-RYHQD,Month-to-month,Fiber optic,40,79.2,Credit card (automatic),0.461,Modéré,Campagne fidélité automatique
7501-VTYLJ,Month-to-month,DSL,2,51.55,Mailed check,0.461,Modéré,Campagne fidélité automatique
2320-JRSDE,Month-to-month,No,1,19.9,Electronic check,0.46,Modéré,Campagne fidélité automatique
0909-SDHNU,Month-to-month,DSL,7,29.8,Mailed check,0.46,Modéré,Campagne fidélité automatique
3890-RTCMS,Month-to-month,DSL,16,49.45,Mailed check,0.46,Modéré,Campagne fidélité automatique
0326-VDYXE,One year,Fiber optic,70,97.65,Electronic check,0.46,Modéré,Campagne fidélité automatique
7611-YKYTC,Month-to-month,Fiber optic,22,75.0,Bank transfer (automatic),0.459,Modéré,Campagne fidélité automatique
1699-HPSBG,One year,DSL,12,59.8,Electronic check,0.459,Modéré,Campagne fidélité automatique
1794-SWWKL,Month-to-month,DSL,15,59.65,Bank transfer (automatic),0.459,Modéré,Campagne fidélité automatique
3466-BYAVD,Month-to-month,DSL,15,69.5,Mailed check,0.459,Modéré,Campagne fidélité automatique
4797-AXPXK,Month-to-month,DSL,1,60.0,Electronic check,0.459,Modéré,Campagne fidélité automatique
5174-RNGBH,Month-to-month,DSL,9,66.25,Mailed check,0.459,Modéré,Campagne fidélité automatique
2446-ZKVAF,Month-to-month,DSL,18,56.8,Credit card (automatic),0.459,Modéré,Campagne fidélité automatique
1324-NLTJE,Month-to-month,DSL,15,55.0,Credit card (automatic),0.459,Modéré,Campagne fidélité automatique
0719-SYFRB,Month-to-month,DSL,12,61.65,Mailed check,0.459,Modéré,Campagne fidélité automatique
5804-HYIEZ,Month-to-month,Fiber optic,70,106.05,Electronic check,0.459,Modéré,Campagne fidélité automatique
7103-IPXPJ,One year,Fiber optic,50,99.4,Electronic check,0.458,Modéré,Campagne fidélité automatique
6770-XUAGN,Month-to-month,No,1,21.0,Electronic check,0.458,Modéré,Campagne fidélité automatique
2087-QAREY,Month-to-month,DSL,22,54.7,Mailed check,0.458,Modéré,Campagne fidélité automatique
0471-ARVMX,One year,Fiber optic,62,104.85,Electronic check,0.458,Modéré,Campagne fidélité automatique
3055-OYMSE,Month-to-month,Fiber optic,53,73.8,Credit card (automatic),0.458,Modéré,Campagne fidélité automatique
3413-DHLPB,Month-to-month,Fiber optic,60,103.75,Bank transfer (automatic),0.458,Modéré,Campagne fidélité automatique
8070-AAWZP,Month-to-month,DSL,24,34.25,Mailed check,0.458,Modéré,Campagne fidélité automatique
3162-ZJZFU,Month-to-month,Fiber optic,53,92.55,Electronic check,0.458,Modéré,Campagne fidélité automatique
2604-XVDAM,Month-to-month,DSL,12,43.8,Bank transfer (automatic),0.457,Modéré,Campagne fidélité automatique
6686-YPGHK,Month-to-month,Fiber optic,47,85.5,Mailed check,0.457,Modéré,Campagne fidélité automatique
3566-VVORZ,Month-to-month,DSL,12,45.9,Bank transfer (automatic),0.456,Modéré,Campagne fidélité automatique
7746-AWNQW,Month-to-month,DSL,28,35.75,Mailed check,0.456,Modéré,Campagne fidélité automatique
1228-FZFRV,Month-to-month,Fiber optic,50,105.95,Credit card (automatic),0.456,Modéré,Campagne fidélité automatique
9828-QHFBK,Month-to-month,DSL,24,51.15,Electronic check,0.456,Modéré,Campagne fidélité automatique
3307-TLCUD,Month-to-month,DSL,17,34.4,Mailed check,0.456,Modéré,Campagne fidélité automatique
1591-NFNLQ,Month-to-month,Fiber optic,51,80.0,Credit card (automatic),0.456,Modéré,Campagne fidélité automatique
5624-RYAMH,Month-to-month,No,9,19.5,Electronic check,0.456,Modéré,Campagne fidélité automatique
7426-WEIJX,Month-to-month,Fiber optic,60,80.95,Electronic check,0.455,Modéré,Campagne fidélité automatique
7530-HDYDS,Month-to-month,Fiber optic,38,84.25,Credit card (automatic),0.455,Modéré,Campagne fidélité automatique
1041-RXHRA,Month-to-month,Fiber optic,41,70.25,Bank transfer (automatic),0.455,Modéré,Campagne fidélité automatique
4692-NNQRU,One year,Fiber optic,21,79.2,Electronic check,0.455,Modéré,Campagne fidélité automatique
3164-YAXFY,Month-to-month,DSL,57,53.75,Electronic check,0.455,Modéré,Campagne fidélité automatique
7109-MFBYV,Month-to-month,DSL,26,45.45,Electronic check,0.455,Modéré,Campagne fidélité automatique
1394-SUIUH,Month-to-month,Fiber optic,44,85.15,Electronic check,0.454,Modéré,Campagne fidélité automatique
7446-YPODE,Month-to-month,DSL,11,60.25,Bank transfer (automatic),0.454,Modéré,Campagne fidélité automatique
6629-LADHQ,Month-to-month,DSL,2,50.95,Mailed check,0.454,Modéré,Campagne fidélité automatique
7395-XWZOY,Month-to-month,DSL,20,55.0,Credit card (automatic),0.453,Modéré,Campagne fidélité automatique
2293-IJWPS,One year,Fiber optic,57,100.75,Credit card (automatic),0.453,Modéré,Campagne fidélité automatique
1153-GNOLC,One year,DSL,33,39.1,Electronic check,0.452,Modéré,Campagne fidélité automatique
9375-MHRRS,Month-to-month,DSL,6,50.05,Mailed check,0.452,Modéré,Campagne fidélité automatique
2382-BCKQJ,One year,Fiber optic,62,100.15,Electronic check,0.452,Modéré,Campagne fidélité automatique
3230-WYKIR,One year,DSL,18,82.0,Credit card (automatic),0.452,Modéré,Campagne fidélité automatique
3723-BFBGR,Month-to-month,DSL,24,54.8,Credit card (automatic),0.451,Modéré,Campagne fidélité automatique
9501-UKKNL,Month-to-month,DSL,59,51.7,Electronic check,0.451,Modéré,Campagne fidélité automatique
4791-QRGMF,One year,Fiber optic,59,99.5,Bank transfer (automatic),0.451,Modéré,Campagne fidélité automatique
2172-EJXVF,One year,Fiber optic,71,105.9,Electronic check,0.451,Modéré,Campagne fidélité automatique
1485-YDHMM,Month-to-month,Fiber optic,52,93.25,Bank transfer (automatic),0.451,Modéré,Campagne fidélité automatique
2623-DRYAM,One year,Fiber optic,70,101.75,Electronic check,0.451,Modéré,Campagne fidélité automatique
4673-KKSLS,Month-to-month,Fiber optic,31,87.6,Electronic check,0.451,Modéré,Campagne fidélité automatique
8148-BPLZQ,Month-to-month,DSL,34,49.8,Electronic check,0.451,Modéré,Campagne fidélité automatique
4918-FYJNT,Month-to-month,Fiber optic,55,90.45,Electronic check,0.45,Modéré,Campagne fidélité automatique
6952-OMNWB,Month-to-month,Fiber optic,68,80.35,Credit card (automatic),0.45,Modéré,Campagne fidélité automatique
8735-IJJEG,Month-to-month,DSL,14,50.2,Credit card (automatic),0.45,Modéré,Campagne fidélité automatique
0853-NWIFK,One year,Fiber optic,45,100.3,Electronic check,0.45,Modéré,Campagne fidélité automatique
5443-SCMKX,One year,Fiber optic,58,94.3,Electronic check,0.45,Modéré,Campagne fidélité automatique
2995-UPRYS,One year,Fiber optic,40,99.2,Credit card (automatic),0.449,Modéré,Campagne fidélité automatique
9318-NKNFC,Month-to-month,No,1,18.85,Mailed check,0.449,Modéré,Campagne fidélité automatique
5630-AHZIL,Month-to-month,DSL,3,64.5,Bank transfer (automatic),0.449,Modéré,Campagne fidélité automatique
2843-CQMEG,Month-to-month,DSL,24,49.7,Mailed check,0.449,Modéré,Campagne fidélité automatique
9912-OMZDS,One year,Fiber optic,59,106.15,Electronic check,0.449,Modéré,Campagne fidélité automatique
9027-YFHQJ,Month-to-month,No,7,25.05,Bank transfer (automatic),0.449,Modéré,Campagne fidélité automatique
7854-EKTJL,Month-to-month,No,2,19.6,Electronic check,0.449,Modéré,Campagne fidélité automatique
1113-IUJYX,One year,Fiber optic,14,105.95,Mailed check,0.449,Modéré,Campagne fidélité automatique
2522-AHJXR,Month-to-month,Fiber optic,60,109.45,Bank transfer (automatic),0.448,Modéré,Campagne fidélité automatique
9833-TGFHX,One year,Fiber optic,42,97.1,Electronic check,0.448,Modéré,Campagne fidélité automatique
8166-ORCHU,One year,Fiber optic,33,93.55,Electronic check,0.448,Modéré,Campagne fidélité automatique
4667-OHGKG,Month-to-month,No,1,19.3,Mailed check,0.448,Modéré,Campagne fidélité automatique
7989-CHGTL,Month-to-month,No,1,19.6,Mailed check,0.448,Modéré,Campagne fidélité automatique
5906-BFOZT,Month-to-month,No,1,19.5,Mailed check,0.448,Modéré,Campagne fidélité automatique
9360-AHGNL,One year,Fiber optic,43,109.55,Mailed check,0.447,Modéré,Campagne fidélité automatique
2369-FEVNO,Month-to-month,No,1,19.9,Mailed check,0.447,Modéré,Campagne fidélité automatique
6128-DAFVY,Month-to-month,DSL,56,44.85,Credit card (automatic),0.447,Modéré,Campagne fidélité automatique
4628-CTTLA,Month-to-month,DSL,57,39.3,Electronic check,0.447,Modéré,Campagne fidélité automatique
6778-JFCMK,One year,DSL,24,50.6,Mailed check,0.447,Modéré,Campagne fidélité automatique
1000-AJSLD,Month-to-month,No,1,20.1,Mailed check,0.447,Modéré,Campagne fidélité automatique
9069-LGEUL,Month-to-month,DSL,23,59.95,Bank transfer (automatic),0.447,Modéré,Campagne fidélité automatique
1240-KNSEZ,Month-to-month,No,1,20.1,Mailed check,0.447,Modéré,Campagne fidélité automatique
4712-AUQZO,Month-to-month,DSL,18,33.6,Mailed check,0.447,Modéré,Campagne fidélité automatique
2465-BLLEU,Month-to-month,No,1,19.75,Mailed check,0.447,Modéré,Campagne fidélité automatique
4661-NJEUX,Month-to-month,No,1,20.05,Mailed check,0.447,Modéré,Campagne fidélité automatique
8663-UPDGF,Month-to-month,DSL,26,69.5,Bank transfer (automatic),0.447,Modéré,Campagne fidélité automatique
6345-ULYRW,One year,Fiber optic,44,88.4,Mailed check,0.446,Modéré,Campagne fidélité automatique
5356-RHIPP,Month-to-month,No,1,20.2,Mailed check,0.446,Modéré,Campagne fidélité automatique
8305-VHZBZ,Month-to-month,No,1,20.2,Mailed check,0.446,Modéré,Campagne fidélité automatique
6270-OMFIW,One year,Fiber optic,60,94.4,Electronic check,0.446,Modéré,Campagne fidélité automatique
9572-MTILT,Month-to-month,Fiber optic,59,106.75,Electronic check,0.446,Modéré,Campagne fidélité automatique
7089-XXAYG,One year,DSL,25,38.1,Credit card (automatic),0.446,Modéré,Campagne fidélité automatique
5996-DAOQL,Month-to-month,No,1,20.45,Mailed check,0.446,Modéré,Campagne fidélité automatique
2081-KJSQF,Month-to-month,No,1,20.25,Mailed check,0.446,Modéré,Campagne fidélité automatique
7622-NXQZR,Month-to-month,DSL,28,30.1,Credit card (automatic),0.446,Modéré,Campagne fidélité automatique
0516-OOHAR,One year,Fiber optic,28,100.35,Bank transfer (automatic),0.446,Modéré,Campagne fidélité automatique
0913-XWSCN,Month-to-month,Fiber optic,55,85.5,Bank transfer (automatic),0.446,Modéré,Campagne fidélité automatique
8262-COGGB,Month-to-month,No,1,20.45,Mailed check,0.446,Modéré,Campagne fidélité automatique
2229-VWQJH,Month-to-month,DSL,24,49.3,Credit card (automatic),0.445,Modéré,Campagne fidélité automatique
8217-QYOHV,Month-to-month,DSL,5,55.75,Mailed check,0.445,Modéré,Campagne fidélité automatique
7129-AZJDE,One year,Fiber optic,34,78.95,Bank transfer (automatic),0.445,Modéré,Campagne fidélité automatique
8111-BKVDS,Month-to-month,DSL,10,40.7,Bank transfer (automatic),0.445,Modéré,Campagne fidélité automatique
6575-SUVOI,Month-to-month,DSL,25,69.5,Credit card (automatic),0.444,Modéré,Campagne fidélité automatique
8003-EWNDZ,Month-to-month,No,10,21.2,Electronic check,0.444,Modéré,Campagne fidélité automatique
6131-FOYAS,Month-to-month,DSL,35,59.6,Electronic check,0.444,Modéré,Campagne fidélité automatique
4232-JGKIY,Month-to-month,No,1,19.2,Electronic check,0.444,Modéré,Campagne fidélité automatique
7617-EYGLW,Month-to-month,No,1,19.45,Electronic check,0.444,Modéré,Campagne fidélité automatique
8409-WQJUX,One year,DSL,25,54.2,Electronic check,0.444,Modéré,Campagne fidélité automatique
3756-VNWDH,One year,Fiber optic,65,100.75,Electronic check,0.444,Modéré,Campagne fidélité automatique
2585-KTFRE,Month-to-month,DSL,1,70.45,Bank transfer (automatic),0.444,Modéré,Campagne fidélité automatique
8992-VONJD,Month-to-month,DSL,13,56.0,Electronic check,0.444,Modéré,Campagne fidélité automatique
9099-FTUHS,Month-to-month,DSL,23,54.4,Electronic check,0.444,Modéré,Campagne fidélité automatique
8885-QSQBX,Month-to-month,DSL,1,49.55,Bank transfer (automatic),0.444,Modéré,Campagne fidélité automatique
9142-KZXOP,Month-to-month,Fiber optic,44,68.85,Credit card (automatic),0.444,Modéré,Campagne fidélité automatique
3144-KMTWZ,Month-to-month,Fiber optic,71,93.25,Bank transfer (automatic),0.443,Modéré,Campagne fidélité automatique
2458-EOMRE,Month-to-month,DSL,11,64.05,Bank transfer (automatic),0.443,Modéré,Campagne fidélité automatique
8495-LJDFO,Month-to-month,Fiber optic,64,108.95,Bank transfer (automatic),0.442,Modéré,Campagne fidélité automatique
3154-CFSZG,Month-to-month,Fiber optic,47,90.05,Electronic check,0.442,Modéré,Campagne fidélité automatique
6067-NGCEU,Month-to-month,Fiber optic,65,111.05,Credit card (automatic),0.442,Modéré,Campagne fidélité automatique
1666-JZPZT,Month-to-month,DSL,27,49.0,Mailed check,0.442,Modéré,Campagne fidélité automatique
5143-WMWOG,Month-to-month,No,1,19.95,Electronic check,0.442,Modéré,Campagne fidélité automatique
8930-XOTDP,Month-to-month,DSL,18,55.95,Mailed check,0.442,Modéré,Campagne fidélité automatique
8205-OTCHB,One year,DSL,22,43.75,Bank transfer (automatic),0.442,Modéré,Campagne fidélité automatique
1840-BIUOG,One year,DSL,20,68.7,Electronic check,0.441,Modéré,Campagne fidélité automatique
6959-GQEGV,Month-to-month,DSL,45,75.95,Electronic check,0.441,Modéré,Campagne fidélité automatique
5088-QZLRL,Month-to-month,No,1,20.65,Electronic check,0.441,Modéré,Campagne fidélité automatique
7893-IXHRQ,Month-to-month,No,1,20.55,Electronic check,0.441,Modéré,Campagne fidélité automatique
2379-GYFLQ,One year,Fiber optic,46,94.9,Credit card (automatic),0.441,Modéré,Campagne fidélité automatique
0887-WBJVH,One year,Fiber optic,53,93.45,Electronic check,0.441,Modéré,Campagne fidélité automatique
4608-LCIMN,Month-to-month,DSL,8,44.65,Bank transfer (automatic),0.44,Modéré,Campagne fidélité automatique
2640-LYMOV,Month-to-month,No,2,19.65,Mailed check,0.44,Modéré,Campagne fidélité automatique
2480-JZOSN,Month-to-month,No,1,20.65,Mailed check,0.44,Modéré,Campagne fidélité automatique
2065-MMKGR,One year,DSL,29,71.0,Credit card (automatic),0.44,Modéré,Campagne fidélité automatique
7880-XSOJX,Month-to-month,DSL,4,42.4,Mailed check,0.44,Modéré,Campagne fidélité automatique
7298-IZWLY,Month-to-month,No,1,19.4,Mailed check,0.439,Modéré,Campagne fidélité automatique
4939-KYYPY,Month-to-month,DSL,27,59.45,Electronic check,0.439,Modéré,Campagne fidélité automatique
6121-VZNQB,Month-to-month,No,1,19.1,Mailed check,0.439,Modéré,Campagne fidélité automatique
1193-RTSLK,Month-to-month,Fiber optic,38,83.9,Credit card (automatic),0.439,Modéré,Campagne fidélité automatique
4016-BJKTZ,Two year,Fiber optic,25,108.9,Electronic check,0.439,Modéré,Campagne fidélité automatique
5018-HEKFO,Month-to-month,No,10,24.5,Mailed check,0.439,Modéré,Campagne fidélité automatique
3255-GRXMG,Month-to-month,DSL,18,45.65,Credit card (automatic),0.439,Modéré,Campagne fidélité automatique
1622-HSHSF,Month-to-month,No,1,19.55,Mailed check,0.438,Modéré,Campagne fidélité automatique
5336-UFNZP,One year,Fiber optic,65,107.45,Electronic check,0.438,Modéré,Campagne fidélité automatique
7550-WIQVA,One year,Fiber optic,50,108.25,Electronic check,0.438,Modéré,Campagne fidélité automatique
4800-VHZKI,Month-to-month,No,1,19.9,Mailed check,0.438,Modéré,Campagne fidélité automatique
4588-YBNIB,Month-to-month,No,1,19.6,Mailed check,0.438,Modéré,Campagne fidélité automatique
8566-YPRGL,Month-to-month,No,1,19.5,Mailed check,0.438,Modéré,Campagne fidélité automatique
6849-OYAMU,One year,Fiber optic,19,100.0,Bank transfer (automatic),0.438,Modéré,Campagne fidélité automatique
9323-HGFWY,One year,Fiber optic,27,101.9,Credit card (automatic),0.437,Modéré,Campagne fidélité automatique
1352-VHKAJ,Month-to-month,DSL,27,71.6,Bank transfer (automatic),0.437,Modéré,Campagne fidélité automatique
4634-JLRJT,Month-to-month,No,1,20.35,Mailed check,0.437,Modéré,Campagne fidélité automatique
3059-NGMXB,Month-to-month,DSL,14,69.2,Mailed check,0.437,Modéré,Campagne fidélité automatique
4897-QSUYC,Month-to-month,No,1,20.15,Mailed check,0.437,Modéré,Campagne fidélité automatique
5366-OBVMR,Month-to-month,DSL,18,50.3,Mailed check,0.437,Modéré,Campagne fidélité automatique
3097-PYWXL,Month-to-month,No,4,19.95,Electronic check,0.437,Modéré,Campagne fidélité automatique
8073-IJDCM,Month-to-month,No,1,20.3,Mailed check,0.437,Modéré,Campagne fidélité automatique
2876-VBBBL,Month-to-month,No,1,20.25,Mailed check,0.437,Modéré,Campagne fidélité automatique
7839-QRKXN,Month-to-month,No,1,20.2,Mailed check,0.437,Modéré,Campagne fidélité automatique
0670-KDOMA,Month-to-month,No,1,20.25,Mailed check,0.437,Modéré,Campagne fidélité automatique
5553-AOINX,One year,Fiber optic,66,104.9,Electronic check,0.436,Modéré,Campagne fidélité automatique
6839-ITVZJ,Month-to-month,DSL,26,60.05,Electronic check,0.436,Modéré,Campagne fidélité automatique
3472-OAOOR,Month-to-month,DSL,19,34.95,Mailed check,0.436,Modéré,Campagne fidélité automatique
7130-CTCUS,Month-to-month,DSL,16,54.55,Bank transfer (automatic),0.435,Modéré,Campagne fidélité automatique
4826-TZEVA,Month-to-month,Fiber optic,40,74.8,Credit card (automatic),0.435,Modéré,Campagne fidélité automatique
0516-WJVXC,Month-to-month,DSL,5,54.2,Electronic check,0.435,Modéré,Campagne fidélité automatique
2108-GLPQB,Month-to-month,DSL,25,55.55,Credit card (automatic),0.435,Modéré,Campagne fidélité automatique
7402-PWYJJ,One year,Fiber optic,53,91.15,Electronic check,0.435,Modéré,Campagne fidélité automatique
5802-ADBRC,One year,Fiber optic,50,104.4,Mailed check,0.435,Modéré,Campagne fidélité automatique
7854-EDSSA,Month-to-month,DSL,22,59.0,Electronic check,0.435,Modéré,Campagne fidélité automatique
8992-CEUEN,Month-to-month,No,1,18.85,Electronic check,0.435,Modéré,Campagne fidélité automatique
7124-UGSUR,One year,Fiber optic,61,104.4,Credit card (automatic),0.435,Modéré,Campagne fidélité automatique
0761-AETCS,Month-to-month,No,1,19.3,Electronic check,0.434,Modéré,Campagne fidélité automatique
9039-ZVJDC,Month-to-month,No,3,19.1,Mailed check,0.434,Modéré,Campagne fidélité automatique
3999-WRNGR,Month-to-month,DSL,60,49.75,Electronic check,0.434,Modéré,Campagne fidélité automatique
8970-ANWXO,One year,DSL,23,73.75,Mailed check,0.434,Modéré,Campagne fidélité automatique
0187-WZNAB,Month-to-month,Fiber optic,27,74.4,Mailed check,0.434,Modéré,Campagne fidélité automatique
